"V1","ref","spp","taxLvl","species","genus","family","order","class","phylum","kingdom","flag","val.src","tbl.row","mtch.src","tax.src","common","superclass","subphylum","trophicDiet","trophicOrig","Picture","trophicLevel","trophicLevel.se","tax.src2","conflict","website","website2","trohpicLevel"
"2346","EQUETUS LACEOLATUS","Equetus lanceolatus","species","Equetus lanceolatus","Equetus","Sciaenidae","Perciformes","Actinopterygii","Chordata","Animalia","ok","m1",1467,1,"taxInfo","jack-knifefish","Osteichthyes","Vertebrata","y","y","y",3.43,0.44,"getTaxData",TRUE,NA,NA,NA
"2347","EQUETUS LANCEOLATUS","Equetus lanceolatus","species","Equetus lanceolatus","Equetus","Sciaenidae","Perciformes","Actinopterygii","Chordata","Animalia","ok","m1",1468,1,"taxInfo","jack-knifefish","Osteichthyes","Vertebrata","y","y","y",3.43,0.44,NA,TRUE,NA,NA,NA
"2348","EQUETUS PUCTATUS","Equetus punctatus","species","Equetus punctatus","Equetus",NA,NA,NA,NA,NA,NA,"m1",1469,1,"taxInfo","spotted drum",NA,NA,"y","y","y",3.52,0.3,"getTaxData",FALSE,NA,NA,NA
"2350","EQUETUS PUNCTATUS","Equetus punctatus","species","Equetus punctatus","Equetus",NA,NA,NA,NA,NA,"check","m3",1304,1,"taxInfo","spotted drum",NA,NA,"y","y","y",3.52,0.3,"getTaxData",FALSE,NA,NA,NA
"2353","EREIDAE","Eresidae","family",NA,NA,"Eresidae","Araneae","Arachnida","Arthropoda","Animalia",NA,"m1",1470,1,"taxInfo","eresid spiders",NA,"Chelicerata",NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"4904","PODOCHELA GRACILIPES","Ericerodes gracilipes","species","Ericerodes gracilipes","Ericerodes","Inachidae","Decapoda","Malacostraca","Arthropoda","Animalia","BS-batch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2493","Erimacrus isenbeckii","Erimacrus isenbeckii","species","Erimacrus isenbeckii","Erimacrus","Cheiragonidae","Decapoda","Malacostraca","Arthropoda","Animalia","check","m1",1471,1,"taxInfo","hair crab",NA,"Crustacea",NA,"SAUP","y",NA,2.6,"getTaxData",FALSE,NA,NA,NA
"1748","CYPRAEA SPURCA","Erosaria spurca","species","Erosaria spurca","Erosaria","Cypraeidae","Littorinimorpha","Gastropoda","Mollusca","Animalia","BS-batch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2356","EROTELIS SMARAGDUS","Erotelis smaragdus","species","Erotelis smaragdus","Erotelis","Eleotridae","Perciformes","Actinopteri","Chordata","Animalia","BS-batch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2496","Errinopora sp.","Errinopora","genus",NA,"Errinopora","Stylasteridae","Anthoathecata","Hydrozoa","Cnidaria","Animalia","fine","m1",1472,1,"taxInfo",NA,NA,"Medusozoa",NA,NA,NA,NA,NA,"getTaxData",TRUE,NA,NA,NA
"2497","Errinopora sp. B (Clark 2006)","Errinopora","genus",NA,"Errinopora","Stylasteridae","Anthoathecatae","Hydrozoa","Cnidaria","Animalia","fine","m1",1473,1,"taxInfo",NA,NA,"Medusozoa",NA,NA,NA,NA,NA,"getTaxData",TRUE,NA,NA,NA
"2494","Errinopora nanneca","Errinopora nanneca","species","Errinopora nanneca","Errinopora","Stylasteridae","Anthoathecatae","Hydrozoa","Cnidaria","Animalia","check","m1",1474,1,"taxInfo",NA,NA,"Medusozoa",NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"2495","Errinopora pourtalesi","Errinopora pourtalesi","species","Errinopora pourtalesi","Errinopora","Stylasteridae","Anthoathecatae","Hydrozoa","Cnidaria",NA,"check","m1",1475,1,"taxInfo",NA,NA,"Medusozoa",NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"2498","Errinopora zarhyncha","Errinopora zarhyncha","species","Errinopora zarhyncha","Errinopora","Stylasteridae","Anthoathecatae","Hydrozoa","Cnidaria","Animalia","check","m1",1476,1,"taxInfo",NA,NA,"Medusozoa",NA,NA,"y",NA,NA,"getTaxData",FALSE,NA,NA,NA
"2499","Escharopsis sarsi","Escharopsis sarsi","species","Escharopsis sarsi","Escharopsis","Mucronellidae","Cheilostomata","Gymnolaemata","Bryozoa","Animalia","check","m1",1477,1,"taxInfo",NA,NA,NA,NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"2500","Esperiopsis flagrum","Esperiopsis flagrum","species","Esperiopsis flagrum","Esperiopsis",NA,NA,NA,NA,NA,"check","m1",1478,1,"taxInfo",NA,NA,NA,NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"4753","PENAEOPSIS","Esperiopsis flagrum","species","Esperiopsis flagrum","Esperiopsis",NA,NA,NA,NA,NA,"added_automatically","m3",1478,1,"taxInfo",NA,NA,NA,NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"2360","ETELIS OCULATUS","Etelis oculatus","species","Etelis oculatus","Etelis","Lutjanidae","Perciformes","Actinopteri","Chordata","Animalia",NA,"m1",1479,1,"taxInfo","Queen snapper","Osteichthyes","Vertebrata","n","y","y",4.18,0.57,"getTaxData",FALSE,NA,NA,NA
"2362","ETHUSA MICROPHTHALMA","Ethusa microphthalma","species","Ethusa microphthalma","Ethusa","Dorippidae","Decapoda","Malacostraca","Arthropoda","Animalia","check","m1",1480,1,"taxInfo","broadback sumo crab",NA,"Crustacea",NA,NA,"y",NA,NA,NA,FALSE,NA,NA,NA
"2363","ETHUSA TENUIPES","Ethusa tenuipes","species","Ethusa tenuipes","Ethusa","Ethusidae","Decapoda","Malacostraca","Arthropoda","Animalia","becca_batch2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2364","ETHUSA TEUIPES","Ethusa tenuipes","species","Ethusa tenuipes","Ethusa","Ethusidae","Decapoda","Malacostraca","Arthropoda","Animalia","BS-batch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2370","ETMOPTERUS BULLISI","Etmopterus bullisi","species","Etmopterus bullisi","Etmopterus","Etmopteridae","Squaliformes","Chondrichthyes","Chordata","Animalia","manual","m3",1481,1,"taxInfo","lined lanternshark",NA,"Craniata","n","y","y",4.2,0.4,NA,TRUE,"http://www.fishbase.org/summary/676",NA,NA
"2371","ETMOPTERUS GRACILISPIIS","Etmopterus gracilispinis","species","Etmopterus gracilispinis","Etmopterus","Etmopteridae","Squaliformes","Chondrichthyes","Chordata","Animalia","ok","m3",1481,1,"taxInfo","broadbanded lanternshark",NA,"Craniata","n","y",NA,4.28,0.56,"getTaxData",TRUE,NA,NA,NA
"2372","ETMOPTERUS GRACILISPINIS","Etmopterus gracilispinis","species","Etmopterus gracilispinis","Etmopterus","Etmopteridae","Squaliformes","Chondrichthyes","Chordata","Animalia","ok","m1",1481,1,"taxInfo","broadbanded lanternshark",NA,"Craniata","n","y",NA,4.28,0.56,NA,TRUE,NA,NA,NA
"2376","ETMOPTERUS VIRENS","Etmopterus gracilispinis","species","Etmopterus gracilispinis","Etmopterus","Etmopteridae","Squaliformes","Chondrichthyes","Chordata","Animalia","added_automatically","m3",1481,1,"taxInfo","broadbanded lanternshark",NA,"Craniata","n","y",NA,4.28,0.56,NA,FALSE,NA,NA,NA
"2373","ETMOPTERUS PRINCEPS","Etmopterus princeps","species","Etmopterus princeps","Etmopterus","Etmopteridae","Squaliformes","Chondrichthyes","Chordata","Animalia","check","m1",1482,1,"taxInfo","great lanternshark","Chondrichthyes","Vertebrata","y","y","y",4.17,0.39,NA,FALSE,NA,NA,NA
"2375","ETMOPTERUS SCHULTZI","Etmopterus schultzi","species","Etmopterus schultzi","Etmopterus","Etmopteridae","Squaliformes","Elasmobranchii","Chordata","Animalia","BS-batch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2377","ETMOPTERUS VIRES","Etmopterus virens","species","Etmopterus virens","Etmopterus","Etmopteridae","Squaliformes","Chondrichthyes","Chordata","Animalia","manual","m3",1481,1,"taxInfo","green lantern shark",NA,"Craniata","n","y","y",4.2,0.73,NA,TRUE,"http://www.fishbase.org/summary/690",NA,NA
"2378","ETROPUS","Etropus","genus",NA,"Etropus","Paralichthyidae","Pleuronectiformes","Actinopterygii","Chordata","Animalia",NA,"m1",1483,1,"taxInfo",NA,"Actinopterygii","Vertebrata",NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"2379","ETROPUS CROSSOTUS","Etropus crossotus","species","Etropus crossotus","Etropus","Paralichthyidae","Pleuronectiformes","Actinopterygii","Chordata","Animalia","ok","m1",1484,1,"taxInfo","fringed flounder","Osteichthyes","Vertebrata","y","y","y",3.49,0.14,NA,TRUE,NA,NA,NA
"2381","ETROPUS INTERMEDIUS","Etropus crossotus","species","Etropus crossotus","Etropus",NA,NA,NA,NA,NA,"check","m3",883,1,"taxInfo","fringed flounder",NA,NA,"y","y","y",3.49,0.14,"getTaxData",FALSE,NA,NA,NA
"2382","ETROPUS ITERMEDIUS","Etropus crossotus","species","Etropus crossotus","Etropus","Paralichthyidae","Pleuronectiformes","Actinopterygii","Chordata","Animalia","ok","m1",1485,1,"taxInfo","fringed flounder","Osteichthyes","Vertebrata","y","y","y",3.49,0.14,"getTaxData",TRUE,NA,NA,NA
"3446","LESTROLEPIS ITERMEDIA","Etropus crossotus","species","Etropus crossotus","Etropus","Paralichthyidae","Pleuronectiformes","Actinopteri","Chordata","Animalia","bad","m3",1485,1,"taxInfo","fringed flounder","Osteichthyes","Vertebrata","y","y","y",3.49,0.14,"getTaxData",TRUE,NA,NA,NA
"5880","SYNODUS INTERMEDIUS","Etropus crossotus","species","Etropus crossotus","Etropus","Paralichthyidae","Pleuronectiformes","Actinopterygii","Chordata","Animalia","bad","m3",1485,1,"taxInfo","fringed flounder","Osteichthyes","Vertebrata","y","y","y",3.49,0.14,NA,TRUE,NA,NA,NA
"2380","ETROPUS CYCLOSQUAMUS","Etropus cyclosquamus","species","Etropus cyclosquamus","Etropus","Paralichthyidae","Pleuronectiformes","Actinopterygii","Chordata","Animalia","check","m1",1486,1,"taxInfo","shelf flounder","Osteichthyes","Vertebrata",NA,NA,"n",NA,NA,NA,FALSE,NA,NA,NA
"2383","ETROPUS MICROSTOMUS","Etropus microstomus","species","Etropus microstomus","Etropus","Paralichthyidae","Pleuronectiformes","Actinopteri","Chordata","Animalia","check","m1",1487,1,"taxInfo","smallmouth flounder","Osteichthyes","Vertebrata",NA,NA,"y",NA,NA,"getTaxData",FALSE,NA,NA,NA
"2384","ETROPUS RIMOSUS","Etropus rimosus","species","Etropus rimosus","Etropus","Paralichthyidae","Pleuronectiformes","Actinopterygii","Chordata","Animalia","check","m1",1488,1,"taxInfo","gray flounder","Osteichthyes","Vertebrata",NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
"2385","ETRUMEUS","Etrumeus teres(sadina)","species","Etrumeus teres","Etrumeus","Clupeidae",NA,NA,"Chordata","Animalia","bad","m3",1489,1,"taxInfo","round-eye herring","Osteichthyes","Vertebrata","y","y","y",3.56,0.19,"getTaxData",TRUE,NA,NA,NA
"2386","ETRUMEUS TERES","Etrumeus teres(sadina)","species","Etrumeus teres","Etrumeus","Clupeidae","Clupeiformes",NA,"Chordata","Animalia","ok","m1",1489,1,"taxInfo","round-eye herring","Osteichthyes","Vertebrata","y","y","y",3.56,0.19,"getTaxData",TRUE,NA,NA,NA
"2388","EUALUS  SP.","Eualus","genus",NA,"Eualus","Hippolytidae","Decapoda","Malacostraca","Arthropoda","Animalia","fine","m1",1490,1,"taxInfo","shortscale eualid",NA,"Crustacea",NA,NA,NA,NA,NA,"getTaxData",TRUE,NA,NA,NA
"2507","Eualus sp.","Eualus","genus",NA,"Eualus","Hippolytidae","Decapoda","Malacostraca","Arthropoda","Animalia","fine","m1",1491,1,"taxInfo","shortscale eualid",NA,"Crustacea",NA,NA,NA,NA,NA,"getTaxData",TRUE,NA,NA,NA
"2508","Eualus spp.","Eualus","genus",NA,"Eualus","Hippolytidae","Decapoda","Malacostraca","Arthropoda","Animalia","fine","m1",1492,1,"taxInfo","shortscale eualid",NA,"Crustacea",NA,NA,NA,NA,NA,"getTaxData",TRUE,NA,NA,NA
"2501","Eualus barbatus","Eualus barbatus","species","Eualus barbatus","Eualus","Hippolytidae","Decapoda","Malacostraca","Arthropoda","Animalia","check","m1",1493,1,"taxInfo","barbed eualid",NA,"Crustacea",NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"2502","Eualus biunguis","Eualus biunguis","species","Eualus biunguis","Eualus","Hippolytidae","Decapoda","Malacostraca","Arthropoda","Animalia","check","m1",1494,1,"taxInfo","deepsea eualid",NA,"Crustacea",NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"2389","EUALUS FABRICII","Eualus fabricii","species","Eualus fabricii","Eualus","Hippolytidae","Decapoda","Malacostraca","Arthropoda","Animalia","fine","m1",1495,1,"taxInfo","arctic eualid",NA,"Crustacea",NA,NA,NA,NA,NA,"getTaxData",TRUE,NA,NA,NA
"2503","Eualus fabricii","Eualus fabricii","species","Eualus fabricii","Eualus","Hippolytidae","Decapoda","Malacostraca","Arthropoda","Animalia","fine","m1",1496,1,"taxInfo","arctic eualid",NA,"Crustacea",NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"2390","EUALUS GAIMARDII","Eualus gaimardii gaimardii","species","Eualus gaimardii","Eualus","Hippolytidae","Decapoda","Malacostraca","Arthropoda","Animalia","fine","m1",1497,1,"taxInfo","circumpolar eualid",NA,"Crustacea",NA,NA,"y",NA,NA,NA,TRUE,NA,NA,NA
"2391","EUALUS GAIMARDII GAIMARDII","Eualus gaimardii gaimardii","species","Eualus gaimardii","Eualus","Hippolytidae","Decapoda","Malacostraca","Arthropoda","Animalia","BS-batch",NA,NA,NA,NA,"circumpolar eualid",NA,"Crustacea",NA,NA,"y",NA,NA,NA,NA,NA,NA,NA
"2504","Eualus gaimardii","Eualus gaimardii gaimardii","species","Eualus gaimardii","Eualus","Hippolytidae","Decapoda","Malacostraca","Arthropoda","Animalia","fine","m1",1498,1,"taxInfo","circumpolar eualid",NA,"Crustacea",NA,NA,"y",NA,NA,"getTaxData",TRUE,NA,NA,NA
"2392","EUALUS MACILENTUS","Eualus macilentus","species","Eualus macilentus","Eualus","Hippolytidae","Decapoda","Malacostraca","Arthropoda","Animalia","fine","m1",1499,1,"taxInfo","Greenland shrimp",NA,"Crustacea",NA,NA,NA,NA,NA,"getTaxData",TRUE,NA,NA,NA
"2505","Eualus macilentus","Eualus macilentus","species","Eualus macilentus","Eualus","Hippolytidae","Decapoda","Malacostraca","Arthropoda","Animalia","fine","m1",1500,1,"taxInfo","Greenland shrimp",NA,"Crustacea",NA,NA,NA,NA,NA,"getTaxData",TRUE,NA,NA,NA
"2506","Eualus macrophthalmus","Eualus macrophthalmus","species","Eualus macrophthalmus","Eualus",NA,NA,NA,NA,NA,"check","m1",1501,1,"taxInfo","bigeye eualid",NA,NA,NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"2393","EUALUS PUSIOLUS","Eualus pusiolus","species","Eualus pusiolus","Eualus",NA,NA,NA,NA,NA,"check","m3",2831,1,"taxInfo","doll eualid",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"2395","EUALUS STONEYI","Eualus suckleyi","species","Eualus suckleyi","Eualus","Hippolytidae","Decapoda","Malacostraca","Arthropoda","Animalia","fine","m3",1502,1,"taxInfo","shortscale eualid",NA,"Crustacea",NA,NA,"y",NA,NA,"getTaxData",TRUE,NA,NA,NA
"2509","Eualus suckleyi","Eualus suckleyi","species","Eualus suckleyi","Eualus","Hippolytidae","Decapoda","Malacostraca","Arthropoda","Animalia","fine","m1",1502,1,"taxInfo","shortscale eualid",NA,"Crustacea",NA,NA,"y",NA,NA,NA,TRUE,NA,NA,NA
"6046","Squalus suckleyi","Eualus suckleyi","species","Eualus suckleyi","Eualus","Hippolytidae","Decapoda","Malacostraca","Arthropoda","Animalia","check","m3",1502,1,"taxInfo","shortscale eualid",NA,"Crustacea",NA,NA,"y",NA,NA,NA,FALSE,NA,NA,NA
"2510","Eualus townsendi","Eualus townsendi","species","Eualus townsendi","Eualus",NA,"Decapoda","Malacostraca","Arthropoda","Animalia","check","m1",1503,1,"taxInfo","townsend eualid",NA,"Crustacea",NA,NA,"y",NA,NA,"getTaxData",FALSE,NA,NA,NA
"2397","EUCERAMUS PRAELOGUS","Euceramus praelongus","species","Euceramus praelongus","Euceramus",NA,NA,NA,NA,NA,"check","m1",1504,1,"taxInfo","olivepit porcelain crab",NA,NA,NA,NA,"y",NA,NA,"getTaxData",TRUE,NA,NA,NA
"2398","EUCERAMUS PRAELONGUS","Euceramus praelongus","species","Euceramus praelongus","Euceramus",NA,NA,NA,NA,NA,"check","m1",1505,1,"taxInfo","olivepit porcelain crab",NA,NA,NA,NA,"y",NA,NA,"getTaxData",TRUE,NA,NA,NA
"2399","EUCHIROGRAPSUS AMERICANUS","Euchirograpsus americanus","species","Euchirograpsus americanus","Euchirograpsus","Plagusiidae","Decapoda","Malacostraca","Arthropoda","Animalia","becca_batch2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2400","EUCHIROGRAPSUS AMERICAUS","Euchirograpsus americanus","species","Euchirograpsus americanus","Euchirograpsus","Plagusiidae","Decapoda","Malacostraca","Arthropoda","Animalia","BS-batch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2401","EUCIDARIS TRIBULOIDES","Eucidaris tribuloides","species","Eucidaris tribuloides","Eucidaris","Cidaridae","Cidaroida","Echinoidea","Echinodermata","Animalia","check","m1",1506,1,"taxInfo","slate pencil urchin",NA,"Echinozoa","n","y","y",2.5,0,"getTaxData",FALSE,NA,NA,NA
"2402","EUCINOSTOMUS","Eucinostomus","genus",NA,"Eucinostomus","Gerreidae","Perciformes","Actinopterygii","Chordata","Animalia",NA,"m1",1507,1,"taxInfo","mojarras","Osteichthyes","Vertebrata",NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"2403","EUCINOSTOMUS ARGENTEUS","Eucinostomus argenteus","species","Eucinostomus argenteus","Eucinostomus","Gerreidae",NA,"Actinopterygii","Chordata","Animalia","fine","m3",1508,1,"taxInfo","silver mojarra","Osteichthyes","Vertebrata","y","y","y",3.24,0.11,"getTaxData",TRUE,NA,NA,NA
"2408","EUCIOSTOMUS ARGETEUS","Eucinostomus argenteus","species","Eucinostomus argenteus","Eucinostomus","Gerreidae","Perciformes","Actinopterygii","Chordata","Animalia","fine","m1",1508,1,"taxInfo","silver mojarra","Osteichthyes","Vertebrata","y","y","y",3.24,0.11,"getTaxData",TRUE,NA,NA,NA
"2404","EUCINOSTOMUS GULA","Eucinostomus gula","species","Eucinostomus gula","Eucinostomus","Gerreidae","Perciformes","Actinopterygii","Chordata","Animalia","fine","m1",1509,1,"taxInfo","Jenny mojarra","Osteichthyes","Vertebrata","y","y","y",2.68,0.08,"getTaxData",TRUE,NA,NA,NA
"2409","EUCIOSTOMUS GULA","Eucinostomus gula","species","Eucinostomus gula","Eucinostomus","Gerreidae",NA,"Actinopterygii","Chordata","Animalia","fine","m1",1510,1,"taxInfo","Jenny mojarra","Osteichthyes","Vertebrata","y","y","y",2.68,0.08,"getTaxData",TRUE,NA,NA,NA
"2405","EUCINOSTOMUS HARENGULUS","Eucinostomus harengulus","species","Eucinostomus harengulus","Eucinostomus","Gerreidae",NA,"Actinopterygii","Chordata","Animalia","fine","m1",1511,1,"taxInfo","tidewater mojarra","Osteichthyes","Vertebrata","n","y","y",3.26,0.46,"getTaxData",TRUE,NA,NA,NA
"2410","EUCIOSTOMUS HAREGULUS","Eucinostomus harengulus","species","Eucinostomus harengulus","Eucinostomus","Gerreidae","Perciformes","Actinopterygii","Chordata","Animalia","fine","m1",1512,1,"taxInfo","tidewater mojarra","Osteichthyes","Vertebrata","n","y","y",3.26,0.46,"getTaxData",TRUE,NA,NA,NA
"2406","EUCINOSTOMUS MELANOPTERUS","Eucinostomus melanopterus","species","Eucinostomus melanopterus","Eucinostomus","Gerreidae","Perciformes","Actinopteri","Chordata","Animalia","becca_batch2",NA,NA,NA,NA,"Flagfin mojarra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2411","EUCIOSTOMUS MELAOPTERUS","Eucinostomus melanopterus","species","Eucinostomus melanopterus","Eucinostomus","Gerreidae",NA,NA,NA,NA,"BS",NA,NA,NA,NA,"Flagfin mojarra",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.fishbase.org/summary/1052",NA,NA
"5584","SCORPIOIDA","Eucopiidae","family",NA,NA,"Eucopiidae","Lophogastrida","Malacostraca","Arthropoda","Animalia",NA,"m3",1513,1,"taxInfo",NA,NA,"Crustacea",NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
"4393","OOCORYS BARTSCHI","Eucorys bartschi","species","Eucorys bartschi","Eucorys","Cassidae","Littorinimorpha","Gastropoda","Mollusca","Animalia","BS-batch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1658","CRASSATELLIDAE","Eucrassatella speciosa","species","Eucrassatella speciosa","Eucrassatella",NA,"Veneroida","Bivalvia",NA,"Animalia","bad","m3",1514,1,"taxInfo","beautiful crassatella",NA,NA,NA,NA,NA,NA,NA,"getTaxData",TRUE,NA,NA,NA
"2412","EUCRASSATELLA SPECIOSA","Eucrassatella speciosa","species","Eucrassatella speciosa","Eucrassatella","Crassatellidae","Veneroida","Bivalvia","Mollusca",NA,"ok","m1",1514,1,"taxInfo","beautiful crassatella",NA,NA,NA,NA,NA,NA,NA,"getTaxData",TRUE,NA,NA,NA
"2983","HIATELLA","Eucrassatella speciosa","species","Eucrassatella speciosa","Eucrassatella","Crassatellidae","Veneroida","Bivalvia","Mollusca",NA,"bad","m3",1514,1,"taxInfo","beautiful crassatella",NA,NA,NA,NA,NA,NA,NA,"getTaxData",TRUE,NA,NA,NA
"2511","Eucratea loricata","Eucratea loricata","species","Eucratea loricata","Eucratea","Scrupariidae","Cheilostomata","Gymnolaemata","Bryozoa","Animalia","check","m1",1515,1,"taxInfo",NA,NA,NA,NA,NA,"y",NA,NA,"getTaxData",FALSE,NA,NA,NA
"4047","Maynea californica","Eucryphycus californicus","species","Eucryphycus californicus","Eucryphycus","Zoarcidae","Perciformes","Actinopteri","Chordata","Animalia","check","m1",2413,1,"taxInfo","persimmon eelpout","Actinopterygii","Craniata",NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"2415","EULEPTORHAMPHUS VELOX","Euleptorhamphus velox","species","Euleptorhamphus velox","Euleptorhamphus",NA,NA,NA,NA,NA,"check","m1",1516,1,"taxInfo","flying halfbeak",NA,NA,NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"2416","EUMECICHTHYS FISKI","Eumecichthys fiski","species","Eumecichthys fiski","Eumecichthys",NA,NA,NA,NA,NA,"check","m2",3608,2,NA,"unicorn crestfish",NA,NA,NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"2417","EUMESOGRAMMUS PRAECISUS","Eumesogrammus praecisus","species","Eumesogrammus praecisus","Eumesogrammus","Stichaeidae","Perciformes","Actinopterygii","Chordata","Animalia","fine","m1",1517,1,"taxInfo","fourline snakeblenny","Osteichthyes","Vertebrata","n","y","y",3.5,0.5,"getTaxData",TRUE,NA,NA,NA
"2512","Eumesogrammus praecisus","Eumesogrammus praecisus","species","Eumesogrammus praecisus","Eumesogrammus","Stichaeidae","Perciformes","Actinopterygii","Chordata","Animalia","fine","m1",1518,1,"taxInfo","fourline snakeblenny","Osteichthyes","Vertebrata","n","y","y",3.5,0.5,"getTaxData",TRUE,NA,NA,NA
"2418","EUMICROTREMUS  SP.","Eumicrotremus","genus",NA,"Eumicrotremus","Cyclopteridae","Scorpaeniformes","Actinopterygii","Chordata","Animalia","check","m1",1519,1,"taxInfo",NA,"Osteichthyes","Vertebrata",NA,NA,NA,NA,NA,"getTaxData",TRUE,NA,NA,NA
"2520","Eumicrotremus sp.","Eumicrotremus","genus",NA,"Eumicrotremus","Cyclopteridae","Scorpaeniformes","Actinopterygii","Chordata","Animalia","check","m1",1520,1,"taxInfo",NA,"Osteichthyes","Vertebrata",NA,NA,NA,NA,NA,"getTaxData",TRUE,NA,NA,NA
"2513","Eumicrotremus andriashevi","Eumicrotremus andriashevi","species","Eumicrotremus andriashevi","Eumicrotremus","Cyclopteridae","Scorpaeniformes","Actinopterygii","Chordata","Animalia","check","m1",1521,1,"taxInfo","pimpled lumpsucker","Osteichthyes","Vertebrata",NA,NA,"y",NA,NA,NA,FALSE,NA,NA,NA
"2515","Eumicrotremus birulai","Eumicrotremus asperrimus","species","Eumicrotremus asperrimus","Eumicrotremus","Cyclopteridae","Perciformes",NA,"Chordata",NA,"check","m1",1522,1,"taxInfo","Siberian lumpsucker",NA,NA,NA,NA,"y",NA,NA,"getTaxData",FALSE,NA,NA,NA
"2514","Eumicrotremus barbatus","Eumicrotremus barbatus","species","Eumicrotremus barbatus","Eumicrotremus","Cyclopteridae","Perciformes","Actinopterygii","Chordata","Animalia","check","m1",1523,1,"taxInfo","papillose lumpsucker","Osteichthyes","Vertebrata",NA,NA,"y",NA,NA,"getTaxData",FALSE,NA,NA,NA
